1623117600000,33776.06000000,33886.21000000,33666.00000000,33774.83000000,692.09001400,1623118499999,23363460.76682552,11846,370.74837000,12515783.16123808,0
1623118500000,33774.83000000,33775.19000000,33575.47000000,33587.65000000,1059.38149100,1623119399999,35638640.54609729,14044,497.82066800,16745356.49998708,0
1623119400000,33587.65000000,33587.66000000,33000.01000000,33090.21000000,2575.08886400,1623120299999,85666147.36744116,43333,1035.79900200,34458841.12814076,0
1623120300000,33085.84000000,33105.03000000,32351.00000000,32709.92000000,5385.51512700,1623121199999,175975582.37794371,94172,2153.49582400,70327001.92040408,0
1623121200000,32709.92000000,32816.95000000,32531.45000000,32593.65000000,1840.78882000,1623122099999,60208363.98910061,33616,924.97637600,30251665.35182822,0
1623122100000,32594.83000000,32814.75000000,32424.32000000,32575.40000000,1898.19828200,1623122999999,61852510.65820839,33607,1004.77578600,32735105.34233803,0
1623123000000,32575.40000000,32846.94000000,32494.49000000,32759.11000000,1689.32504500,1623123899999,55216625.59020166,24515,719.35151600,23516925.18645673,0
1623123900000,32759.19000000,32887.82000000,32732.01000000,32817.09000000,1143.34083900,1623124799999,37529334.56483466,19015,519.33000000,17046401.52690114,0
1623124800000,32817.09000000,33155.00000000,32777.77000000,33013.03000000,1836.85926000,1623125699999,60576327.07917575,30838,861.09132700,28397690.89869031,0
1623125700000,33013.03000000,33030.01000000,32740.78000000,32764.89000000,919.76424700,1623126599999,30247701.51020354,18416,394.58103000,12979260.89594579,0
1623126600000,32764.87000000,32900.00000000,32660.00000000,32856.68000000,822.53813600,1623127499999,26991425.36770385,15151,413.10974300,13559201.60890805,0
1623127500000,32856.68000000,32956.37000000,32817.28000000,32840.38000000,648.27432000,1623128399999,21325218.28749895,13174,290.06762200,9540672.15336271,0
1623128400000,32840.39000000,32986.40000000,32795.93000000,32811.04000000,896.23300800,1623129299999,29474994.25474165,15007,444.85278700,14630599.19704901,0
1623129300000,32811.03000000,32913.16000000,32688.00000000,32695.27000000,1026.20323800,1623130199999,33673092.00468690,16371,448.53557400,14720231.79504580,0
1623130200000,32703.89000000,32754.22000000,32481.83000000,32736.23000000,1280.54510100,1623131099999,41760338.53368718,23217,589.15092200,19216653.36990881,0
1623131100000,32736.22000000,32929.95000000,32730.00000000,32892.95000000,979.82869500,1623131999999,32177341.89369691,17129,455.82973000,14969063.46892215,0
1623132000000,32892.95000000,32945.00000000,32672.09000000,32750.00000000,747.53077200,1623132899999,24543002.79779622,14174,307.42875400,10094472.22119853,0
1623132900000,32749.99000000,32842.81000000,32621.88000000,32694.79000000,780.07275500,1623133799999,25527263.88818104,14051,383.29222500,12542579.26641325,0
1623133800000,32694.84000000,32816.68000000,32651.00000000,32729.35000000,651.65911900,1623134699999,21332250.34873091,12276,317.10605100,10381350.96789811,0
1623134700000,32729.36000000,32729.36000000,32537.54000000,32596.49000000,755.23526700,1623135599999,24643928.45843798,14587,328.88236000,10731255.31529305,0
1623135600000,32596.49000000,32918.10000000,32123.00000000,32900.00000000,2906.64053400,1623136499999,94392849.06910536,44802,1376.41980800,44765963.37484987,0
1623136500000,32900.00000000,33246.09000000,32769.89000000,33115.55000000,1836.58789000,1623137399999,60641488.81773438,30855,937.28743100,30947207.75146734,0
1623137400000,33115.62000000,33178.34000000,32878.56000000,32960.23000000,1274.89468800,1623138299999,42092580.33312932,22776,582.82477900,19241959.57996046,0
1623138300000,32960.22000000,33038.27000000,32868.78000000,32966.70000000,787.41382000,1623139199999,25944351.43415671,13892,385.28396600,12695568.41743970,0
1623139200000,32966.70000000,33299.23000000,32961.09000000,33200.55000000,1440.73928700,1623140099999,47739816.59221913,24998,770.53415400,25532998.01347326,0
1623140100000,33200.56000000,33373.01000000,33108.00000000,33309.83000000,1151.80588100,1623140999999,38276583.68753719,22815,540.97712500,17978545.94500141,0
1623141000000,33309.84000000,33337.27000000,33119.86000000,33171.91000000,977.33969500,1623141899999,32454884.79537241,17174,429.85184500,14274842.23666180,0
1623141900000,33171.72000000,33223.10000000,32859.97000000,32912.25000000,960.06587100,1623142799999,31731487.91478418,16161,439.67373200,14535637.45035558,0
